store_id,store_name,location,manager,rejection_reason,rejection_timestamp
STORE1342,Franklin Store,West Springfieldtown,Kimberly Roberts,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1343,Ashland Store,West Dover,William Rodriguez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1344,Lancaster Store,East Salem,Lisa Clark,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1345,Auburn Store,East Salem,Jessica White,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1346,Oxford Store,East Oxford,Daniel Robinson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1347,Chester Store,East Arlingtontown,Ruth Hill,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1348,Franklin Store,West Springfield,Joshua Adams,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1349,Ashland Store,East Manchester,Carol Wright,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1350,Kingston Store,East Richmond,Thomas Harris,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1351,Bristol Store,East Riverside,Sandra Allen,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1352,Burlington Store,West Madisontown,George Turner,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1353,Lancaster Store,West Washingtontown,Sandra Allen,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1354,Riverside Store,East Kingston,Brian Perez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1355,Clinton Store,West Dover,Kimberly Roberts,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1356,Oxford Store,West Richmond,Elizabeth Martinez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1357,Riverside Store,West Georgetown,Sarah Martin,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1358,Georgetown Store,West Arlingtontown,John Jones,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1359,Franklin Store,West Auburn,Anthony Lee,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1360,Dover Store,East Mariontown,Ronald Evans,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1361,Wayne Store,West Hudsontown,Lisa Edwards,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1362,Dover Store,West Marion,Mary Johnson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1363,Troy Store,West Manchester,Donald Young,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1364,Milton Store,East Dover,Thomas Harris,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1365,Bristol Store,West Burlington,Robert Williams,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1366,Clinton Store,East Manchester,John Jones,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1367,Hudson Store,East Burlington,Betty Lewis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1368,Oxford Store,West Springfield,Linda Davis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1369,Springfield Store,East Richmond,Helen Walker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1370,Greenwood Store,West Newport,George Turner,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1371,Georgetown Store,East Franklintown,Barbara Anderson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1372,Greenwood Store,West Ashlandtown,Linda Davis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1373,Madison Store,East Hudson,Susan Thomas,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1374,Bristol Store,East Clayton,Richard Taylor,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1375,Troy Store,West Burlingtontown,Paul Lopez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1376,Troy Store,East Hudson,Betty Lewis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1377,Riverside Store,East Dover,Kimberly Roberts,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1378,Dover Store,West Clinton,Jessica White,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1379,Chester Store,West Fairview,Patricia Brown,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1380,Kingston Store,West Troy,Emily Mitchell,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1381,Burlington Store,West Washingtontown,Edward Campbell,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1382,Kingston Store,West Burlingtontown,John Jones,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1383,Lancaster Store,West Oxford,Jennifer Garcia,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1384,Madison Store,East Arlingtontown,Laura Nelson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1385,Ashland Store,East Franklin,Barbara Anderson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1386,Richmond Store,West Kingston,Helen Walker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1387,Riverside Store,East Greenwoodtown,Mary Johnson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1388,Chester Store,West Claytontown,Joseph Jackson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1389,Hudson Store,West Clayton,Dorothy Parker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1390,Troy Store,East Auburn,David Wilson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1391,Georgetown Store,West Lancaster,Laura Nelson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1392,Franklin Store,West Hudsontown,Lisa Edwards,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1393,Greenwood Store,West Arlington,Robert Williams,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1394,Troy Store,East Dover,Daniel Robinson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1395,Ashland Store,West Burlington,Kevin Carter,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1396,Milton Store,West Greenwood,Linda Davis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1397,Franklin Store,West Newport,Anthony Lee,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1398,Clinton Store,East Manchestertown,Laura Nelson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1399,Fairview Store,West Manchester,Brian Perez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1400,Troy Store,East Newport,Mary Johnson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1401,Riverside Store,West Ashland,Kevin Carter,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1402,Auburn Store,East Jackson,Kimberly Roberts,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1403,Dover Store,West Fairviewtown,Donald Young,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1404,Wayne Store,East Manchester,Helen Walker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1405,Greenwood Store,West Marion,David Wilson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1406,Washington Store,West Kingston,Sandra Allen,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1407,Salem Store,East Greenwood,Sandra Allen,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1408,Springfield Store,East Franklin,Donald Young,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1409,Springfield Store,East Clinton,George Turner,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1410,Georgetown Store,West Bristol,Steven King,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1411,Newport Store,East Burlington,Emily Mitchell,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1412,Greenwood Store,East Madison,Dorothy Parker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1413,Clinton Store,East Clinton,Susan Thomas,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1414,Lancaster Store,West Kingstontown,Michelle Baker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1415,Marion Store,East Washingtontown,Barbara Anderson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1416,Kingston Store,West Ashland,Brian Perez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1417,Marion Store,West Burlington,Michael Miller,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1418,Manchester Store,West Clintontown,Helen Walker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1419,Burlington Store,East Franklin,Joseph Jackson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1420,Manchester Store,East Wayne,Jennifer Garcia,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1421,Georgetown Store,West Madison,Carol Wright,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1422,Fairview Store,West Manchestertown,Kimberly Roberts,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1423,Franklin Store,East Ashland,Dorothy Parker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1424,Dover Store,East Troytown,Mark Hall,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1425,Madison Store,West Oxford,Michelle Baker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1426,Burlington Store,East Franklin,Daniel Robinson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1427,Dover Store,East Marion,Emily Mitchell,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1428,Oxford Store,West Waynetown,Richard Taylor,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1429,Kingston Store,East Ashlandtown,Donna Hernandez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1430,Richmond Store,West Wayne,Mary Johnson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1431,Kingston Store,West Wayne,Mary Johnson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1432,Washington Store,East Marion,Elizabeth Martinez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1433,Fairview Store,East Manchester,James Smith,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1434,Manchester Store,West Kingstontown,Sandra Allen,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1435,Salem Store,East Burlington,Linda Davis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1436,Madison Store,West Chester,Mary Johnson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1437,Jackson Store,West Oxfordtown,Lisa Clark,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1438,Ashland Store,East Auburntown,Emily Mitchell,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1439,Greenwood Store,East Troytown,Andrew Scott,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1440,Marion Store,West Fairviewtown,Daniel Robinson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1441,Washington Store,West Troy,James Smith,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1442,Madison Store,East Troy,Betty Lewis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1443,Kingston Store,East Milton,Brian Perez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1444,Arlington Store,West Fairviewtown,Paul Lopez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1445,Clinton Store,East Marion,Richard Taylor,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1446,Greenwood Store,West Richmond,Laura Nelson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1447,Dover Store,West Greenwood,Carol Wright,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1448,Wayne Store,West Springfield,Mark Hall,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1449,Dover Store,West Clayton,Deborah Phillips,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1450,Chester Store,West Oxford,Sandra Allen,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1451,Bristol Store,West Troy,Donna Hernandez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1452,Newport Store,West Greenwood,John Jones,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1453,Salem Store,West Georgetowntown,Nancy Martinez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1454,Ashland Store,West Burlington,Richard Taylor,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1455,Greenwood Store,East Kingston,Jennifer Garcia,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1456,Bristol Store,West Greenwoodtown,Carol Wright,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1457,Richmond Store,West Clayton,James Smith,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1458,Clayton Store,West Riversidetown,David Wilson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1459,Auburn Store,East Lancaster,Brian Perez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1460,Ashland Store,East Burlingtontown,Susan Thomas,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1461,Marion Store,West Springfield,Joseph Jackson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1462,Milton Store,West Franklin,Steven King,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1463,Auburn Store,West Marion,Emily Mitchell,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1464,Marion Store,West Marion,Betty Lewis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1465,Troy Store,West Arlingtontown,Susan Thomas,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1466,Auburn Store,West Georgetown,Daniel Robinson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1467,Auburn Store,East Springfield,Kenneth Gonzalez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1468,Wayne Store,East Washingtontown,Jessica White,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1469,Burlington Store,East Ashland,Lisa Clark,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1470,Chester Store,West Franklin,George Turner,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1471,Franklin Store,West Auburn,William Rodriguez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1472,Chester Store,West Auburn,Sharon Green,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1473,Lancaster Store,East Bristol,Lisa Clark,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1474,Washington Store,East Fairview,Richard Taylor,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1475,Franklin Store,East Marion,Sharon Green,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1476,Oxford Store,East Georgetown,Nancy Martinez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1477,Oxford Store,West Newport,Kenneth Gonzalez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1478,Clinton Store,East Claytontown,Helen Walker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1479,Bristol Store,West Dovertown,Jessica White,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1480,Dover Store,West Arlingtontown,Linda Davis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1481,Springfield Store,West Georgetowntown,Sharon Green,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1482,Wayne Store,West Fairviewtown,Matthew Rodriguez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1483,Fairview Store,West Riverside,Thomas Harris,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1484,Burlington Store,East Claytontown,Matthew Rodriguez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1485,Georgetown Store,West Dovertown,John Jones,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1486,Jackson Store,East Arlington,Susan Thomas,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1487,Milton Store,West Madison,Lisa Edwards,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1488,Madison Store,West Greenwood,Lisa Edwards,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1489,Clayton Store,West Auburntown,Kenneth Gonzalez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1490,Milton Store,East Arlington,Robert Williams,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1491,Milton Store,West Bristoltown,Daniel Robinson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1492,Clayton Store,West Georgetown,Donald Young,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1493,Georgetown Store,East Kingston,Susan Thomas,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1494,Troy Store,West Clayton,Elizabeth Martinez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1495,Lancaster Store,West Manchester,Donna Hernandez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1496,Troy Store,West Newporttown,Sarah Martin,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1497,Richmond Store,West Franklin,Patricia Brown,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1498,Marion Store,West Chester,Michael Miller,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1499,Greenwood Store,West Arlington,Dorothy Parker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1500,Lancaster Store,East Jacksontown,Thomas Harris,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1501,Marion Store,East Georgetowntown,Lisa Edwards,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1502,Manchester Store,East Wayne,Helen Walker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1503,Lancaster Store,East Oxford,Richard Taylor,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1504,Kingston Store,West Washington,Edward Campbell,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1505,Bristol Store,East Marion,Dorothy Parker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1506,Marion Store,West Miltontown,Robert Williams,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1507,Milton Store,East Washington,Patricia Brown,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1508,Clinton Store,East Dover,Andrew Scott,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1509,Greenwood Store,East Georgetown,Kevin Carter,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1510,Riverside Store,East Washington,Emily Mitchell,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1511,Milton Store,East Bristol,Mark Hall,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1512,Manchester Store,West Manchester,Christopher Garcia,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1513,Oxford Store,West Troytown,Kenneth Gonzalez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1514,Oxford Store,East Franklin,Deborah Phillips,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1515,Madison Store,East Manchester,Christopher Garcia,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1516,Manchester Store,East Bristol,William Rodriguez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1517,Springfield Store,West Hudsontown,Dorothy Parker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1518,Jackson Store,West Clinton,Christopher Garcia,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1519,Wayne Store,West Jackson,Lisa Clark,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1520,Burlington Store,West Claytontown,Joseph Jackson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1521,Georgetown Store,East Lancaster,Edward Campbell,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1522,Greenwood Store,East Clinton,Carol Wright,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1523,Salem Store,East Auburn,Patricia Brown,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1524,Burlington Store,West Springfield,Helen Walker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1525,Auburn Store,West Springfieldtown,Ronald Evans,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1526,Bristol Store,West Burlington,David Wilson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1527,Auburn Store,East Auburn,Jennifer Garcia,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1528,Burlington Store,East Greenwood,Laura Nelson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1529,Arlington Store,East Newport,Edward Campbell,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1530,Greenwood Store,West Fairviewtown,Matthew Rodriguez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1531,Chester Store,West Kingstontown,Linda Davis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1532,Richmond Store,East Bristol,Richard Taylor,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1533,Greenwood Store,East Waynetown,Donna Hernandez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1534,Manchester Store,West Salem,Elizabeth Martinez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1535,Arlington Store,West Bristol,Dorothy Parker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1536,Richmond Store,West Wayne,Michelle Baker,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1537,Fairview Store,East Chestertown,Matthew Rodriguez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1538,Newport Store,West Chester,Brian Perez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1539,Dover Store,East Clinton,Matthew Rodriguez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1540,Oxford Store,East Salemtown,Ronald Evans,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1541,Greenwood Store,East Arlington,Mark Hall,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1542,Newport Store,East Wayne,Jennifer Garcia,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1543,Lancaster Store,West Auburn,Laura Nelson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1544,Fairview Store,West Troy,Mary Johnson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1545,Springfield Store,West Milton,Nancy Martinez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1546,Washington Store,West Riverside,Christopher Garcia,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1547,Salem Store,East Claytontown,Daniel Robinson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1548,Wayne Store,West Salem,Steven King,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1549,Wayne Store,East Clintontown,Steven King,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1550,Chester Store,East Auburn,Richard Taylor,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1551,Marion Store,West Kingston,Thomas Harris,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1552,Marion Store,West Georgetown,Sharon Green,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1553,Georgetown Store,East Fairview,William Rodriguez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1554,Wayne Store,West Burlington,Mary Johnson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1555,Ashland Store,East Fairview,Lisa Clark,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1556,Manchester Store,West Lancaster,Lisa Edwards,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1557,Clayton Store,West Clintontown,Anthony Lee,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1558,Arlington Store,East Georgetown,Michael Miller,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1559,Richmond Store,West Burlington,Kevin Carter,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1560,Clinton Store,East Dover,Jessica White,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1561,Marion Store,West Wayne,William Rodriguez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1562,Burlington Store,West Richmondtown,Patricia Brown,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1563,Salem Store,East Manchestertown,Edward Campbell,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1564,Burlington Store,East Georgetown,Andrew Scott,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1565,Washington Store,East Lancastertown,Thomas Harris,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1566,Burlington Store,West Manchestertown,Sarah Martin,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1567,Fairview Store,East Salem,Carol Wright,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1568,Georgetown Store,West Lancaster,Nancy Martinez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1569,Greenwood Store,East Lancaster,Lisa Edwards,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1570,Lancaster Store,East Springfieldtown,Lisa Edwards,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1571,Fairview Store,West Auburn,Anthony Lee,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1572,Madison Store,West Richmondtown,William Rodriguez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1573,Manchester Store,East Clayton,Mary Johnson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1574,Clayton Store,West Fairview,Donna Hernandez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1575,Kingston Store,West Arlingtontown,Elizabeth Martinez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1576,Manchester Store,West Ashlandtown,George Turner,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1577,Troy Store,East Madison,Lisa Clark,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1578,Lancaster Store,West Mariontown,Ronald Evans,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1579,Ashland Store,West Lancastertown,Nancy Martinez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1580,Clinton Store,West Riverside,Michael Miller,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1581,Jackson Store,East Springfieldtown,Sarah Martin,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1582,Newport Store,West Madison,Jennifer Garcia,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1583,Kingston Store,East Fairviewtown,Sarah Martin,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1584,Fairview Store,East Troytown,Betty Lewis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1585,Richmond Store,East Riverside,Linda Davis,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1586,Hudson Store,East Waynetown,Daniel Robinson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1587,Madison Store,East Washington,Sandra Allen,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1588,Lancaster Store,West Troy,Nancy Martinez,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1589,Chester Store,West Chestertown,Sarah Martin,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1590,Hudson Store,West Ashland,Daniel Robinson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1591,Washington Store,East Georgetowntown,Barbara Anderson,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1592,Chester Store,East Fairview,Christopher Garcia,Duplicate key constraint violation,2025-08-22 23:10:41.273546
STORE1593,Clayton Store,East Springfieldtown,Ronald Evans,Duplicate key constraint violation,2025-08-22 23:10:41.273546
